0.0000,0.0026,0.0041,0.0076,0,1,0.2194
0.0000,0.0096,0.0042,0.0033,0,1,0.2121
0.0000,0.0036,0.0038,0.0055,0,1,0.5168
0.0000,0.0020,0.0051,0.0078,0,1,0.4633
0.0000,0.0003,0.0060,0.0118,0,1,1.5357
0.0000,0.0036,0.0056,0.0062,0,1,0.1646
0.0000,0.0022,0.0048,0.0075,0,1,0.1986
0.0000,0.0024,0.0048,0.0075,0,1,0.1981
0.0000,0.0031,0.0056,0.0064,0,1,0.1678
0.0000,0.0031,0.0056,0.0062,0,1,0.1772
0.0000,0.0028,0.0048,0.0074,0,1,0.1750
0.0000,0.0007,0.0024,0.0044,0,1,0.5713
0.0000,0.0003,0.0055,0.0119,0,1,1.5487
0.0000,0.0017,0.0042,0.0075,0,1,0.2129
0.0000,0.0024,0.0048,0.0076,0,1,0.2000
0.0000,0.0015,0.0042,0.0053,0,1,0.6425
0.0000,0.0023,0.0047,0.0075,0,1,0.1977
0.0000,0.0021,0.0051,0.0073,0,1,0.4714
0.0000,0.0011,0.0061,0.0102,0,1,0.3338
0.0000,0.0021,0.0092,0.0102,0,1,0.3335
0.0000,0.0009,0.0061,0.0120,0,1,0.3933
0.0000,0.0027,0.0071,0.0069,0,1,0.4892
0.0000,0.0023,0.0050,0.0078,0,1,0.5034
0.0000,0.0026,0.0062,0.0078,0,1,0.5303
0.0000,0.0021,0.0052,0.0077,0,1,0.2486
0.0000,0.0013,0.0038,0.0073,0,1,0.4581
0.0000,0.0005,0.0028,0.0046,0,1,0.5944
0.0000,0.0002,0.0052,0.0124,0,1,1.6113
0.0000,0.0014,0.0053,0.0089,0,1,0.3448
0.0000,0.0014,0.0055,0.0084,0,1,0.3319
0.0000,0.0018,0.0054,0.0068,0,1,0.3807
0.0000,0.0004,0.0030,0.0087,0,1,0.2835
0.0000,0.0008,0.0057,0.0100,0,1,0.3269
0.0000,0.0009,0.0056,0.0100,0,1,0.3259
0.0000,0.0009,0.0054,0.0100,0,1,0.3273
0.0000,0.0011,0.0056,0.0099,0,1,0.3229
0.0000,0.0027,0.0052,0.0104,0,1,0.3376
0.0000,0.0028,0.0050,0.0093,0,1,0.3026
0.0000,0.0019,0.0055,0.0086,0,1,0.2771
0.0000,0.0009,0.0018,0.0077,0,1,0.2514
0.0000,0.0011,0.0050,0.0093,0,1,0.3016
0.0000,0.0013,0.0050,0.0093,0,1,0.3051
0.0000,0.0012,0.0049,0.0093,0,1,0.3055
0.0000,0.0013,0.0049,0.0093,0,1,0.3037
0.0000,0.0037,0.0057,0.0049,0,1,0.4488
0.0000,0.0025,0.0054,0.0070,0,1,0.4462
0.0000,0.0003,0.0019,0.0149,0,1,0.4880
0.0000,0.0064,0.0034,0.0057,0,1,0.5451
0.0000,0.0023,0.0039,0.0090,0,1,0.8693
0.0000,0.0006,0.0069,0.0106,0,1,0.3494
0.0000,0.0006,0.0071,0.0107,0,1,0.3490
0.0000,0.0010,0.0019,0.0063,0,1,0.7333
0.0000,0.0006,0.0070,0.0103,0,1,0.3357
0.0000,0.0007,0.0024,0.0043,0,1,0.5612
0.0000,0.0001,0.0002,0.0147,0,1,1.7836
0.0000,0.0025,0.0045,0.0065,0,1,0.6273
0.0082,0.0025,0.0058,0.0068,0,1,0.6597
0.0084,0.0028,0.0042,0.0066,0,1,0.6314
0.0098,0.0024,0.0043,0.0066,0,1,0.6373
0.0156,0.0022,0.0044,0.0060,0,1,0.2166
0.0101,0.0024,0.0037,0.0068,0,1,0.4098
0.0189,0.0025,0.0041,0.0067,0,1,0.3210
0.0188,0.0035,0.0051,0.0058,0,1,0.3667
0.0189,0.0023,0.0041,0.0069,0,1,0.3981
0.0083,0.0012,0.0025,0.0087,0,1,0.4403
0.0189,0.0019,0.0037,0.0065,0,1,0.2485
0.0125,0.0019,0.0036,0.0062,0,1,0.2121
0.0140,0.0013,0.0027,0.0085,0,1,0.5321
0.0075,0.0023,0.0037,0.0067,0,1,0.4578
0.0176,0.0015,0.0033,0.0069,0,1,0.2554
0.0099,0.0016,0.0027,0.0081,0,1,0.4732
0.0100,0.0022,0.0045,0.0071,0,1,0.6730
0.0110,0.0014,0.0029,0.0071,0,1,0.2616
0.0088,0.0011,0.0025,0.0088,0,1,0.4420
0.0153,0.0015,0.0027,0.0081,0,1,0.3830
0.0168,0.0012,0.0024,0.0088,0,1,0.4635
0.0179,0.0012,0.0026,0.0086,0,1,0.4336
0.0051,0.0011,0.0029,0.0071,0,1,0.2363
0.0000,0.0041,0.0065,0.0076,0,1,0.2478
0.0000,0.0023,0.0047,0.0088,0,1,0.2879
0.0000,0.0014,0.0049,0.0102,0,1,0.6663
0.0000,0.0006,0.0073,0.0102,0,1,0.3942
0.0000,0.0006,0.0072,0.0105,0,1,0.3441
0.0000,0.0006,0.0074,0.0107,0,1,0.3484
0.0000,0.0006,0.0062,0.0105,0,1,0.3437
0.0000,0.0007,0.0024,0.0044,0,1,0.5665
0.0000,0.0001,0.0003,0.0146,0,1,1.7663
0.0000,0.0006,0.0043,0.0112,0,1,1.4547
0.0114,0.0013,0.0031,0.0068,0,1,0.2368
0.0079,0.0013,0.0025,0.0087,0,1,0.4807
0.0071,0.0013,0.0033,0.0067,0,1,0.2782
0.0106,0.0014,0.0025,0.0085,0,1,0.4626
0.0189,0.0018,0.0033,0.0068,0,1,0.2400
0.0128,0.0011,0.0023,0.0090,0,1,0.4511
0.0189,0.0019,0.0031,0.0070,0,1,0.2365
0.0077,0.0018,0.0029,0.0084,0,1,0.5064
0.0154,0.0023,0.0023,0.0072,0,1,0.5469
0.0126,0.0014,0.0025,0.0081,0,1,0.5949
0.0166,0.0026,0.0022,0.0062,0,1,0.5161
0.0152,0.0026,0.0022,0.0062,0,1,0.5140
0.0189,0.0034,0.0025,0.0050,0,1,0.3306
0.0089,0.0018,0.0016,0.0083,0,1,0.5152
0.0154,0.0012,0.0025,0.0085,0,1,0.4955
0.0000,0.0017,0.0028,0.0065,0,1,0.8482
0.0154,0.0014,0.0025,0.0085,0,1,0.3954
0.0083,0.0007,0.0024,0.0085,0,1,0.3349
0.0000,0.0046,0.0052,0.0076,0,1,0.2435
0.0000,0.0010,0.0022,0.0107,0,1,0.3513
0.0000,0.0008,0.0059,0.0118,0,1,0.3803
0.0000,0.0007,0.0078,0.0121,0,1,0.3957
0.0000,0.0006,0.0076,0.0105,0,1,0.3448
0.0000,0.0006,0.0074,0.0107,0,1,0.3436
0.0000,0.0015,0.0014,0.0049,0,1,0.6325
0.0000,0.0008,0.0021,0.0043,0,1,0.5533
0.0000,0.0001,0.0002,0.0147,0,1,1.7962
0.0058,0.0016,0.0029,0.0080,0,1,0.6454
0.0098,0.0013,0.0025,0.0083,0,1,0.3886
0.0153,0.0008,0.0024,0.0085,0,1,0.3378
0.0142,0.0012,0.0024,0.0087,0,1,0.4434
0.0109,0.0007,0.0023,0.0085,0,1,0.3324
0.0044,0.0012,0.0026,0.0080,0,1,0.2975
0.0133,0.0013,0.0028,0.0070,0,1,0.2340
0.0116,0.0011,0.0024,0.0085,0,1,0.3764
0.0050,0.0012,0.0027,0.0081,0,1,0.3071
0.0139,0.0014,0.0024,0.0088,0,1,0.4646
0.0021,0.0008,0.0028,0.0078,0,1,0.2486
0.0146,0.0013,0.0026,0.0084,0,1,0.3332
0.0078,0.0010,0.0023,0.0087,0,1,0.3826
0.0089,0.0012,0.0024,0.0088,0,1,0.4331
0.0121,0.0012,0.0023,0.0090,0,1,0.4609
0.0080,0.0011,0.0023,0.0089,0,1,0.4172
0.0081,0.0010,0.0025,0.0086,0,1,0.2714
0.0000,0.0018,0.0030,0.0092,0,1,0.2954
0.0000,0.0009,0.0023,0.0108,0,1,0.3484
0.0000,0.0008,0.0059,0.0117,0,1,0.3829
0.0000,0.0007,0.0078,0.0121,0,1,0.3942
0.0000,0.0006,0.0064,0.0105,0,1,0.3431
0.0000,0.0006,0.0074,0.0107,0,1,0.3497
0.0000,0.0006,0.0062,0.0109,0,1,0.3562
0.0000,0.0010,0.0022,0.0042,0,1,0.5491
0.0000,0.0001,0.0003,0.0147,0,1,1.8071
0.0095,0.0027,0.0051,0.0060,0,1,0.6048
0.0140,0.0014,0.0026,0.0086,0,1,0.5150
0.0145,0.0010,0.0023,0.0090,0,1,0.4206
0.0180,0.0011,0.0023,0.0088,0,1,0.4074
0.0113,0.0009,0.0023,0.0088,0,1,0.4037
0.0115,0.0010,0.0024,0.0085,0,1,0.3881
0.0126,0.0008,0.0024,0.0088,0,1,0.3761
0.0117,0.0010,0.0024,0.0088,0,1,0.3987
0.0166,0.0012,0.0023,0.0088,0,1,0.3969
0.0093,0.0012,0.0023,0.0088,0,1,0.4835
0.0120,0.0009,0.0022,0.0090,0,1,0.4185
0.0179,0.0009,0.0023,0.0087,0,1,0.3776
0.0029,0.0009,0.0022,0.0091,0,1,0.4186
0.0087,0.0009,0.0024,0.0083,0,1,0.3282
0.0189,0.0008,0.0022,0.0090,0,1,0.3935
0.0051,0.0019,0.0032,0.0080,0,1,0.3159
0.0116,0.0012,0.0025,0.0084,0,1,0.3701
0.0000,0.0015,0.0030,0.0071,0,1,0.2263
0.0000,0.0008,0.0046,0.0117,0,1,0.3829
0.0000,0.0008,0.0059,0.0117,0,1,0.3824
0.0000,0.0007,0.0070,0.0119,0,1,0.3834
0.0000,0.0018,0.0020,0.0052,0,1,0.6730
0.0000,0.0006,0.0074,0.0107,0,1,0.3497
0.0000,0.0006,0.0062,0.0105,0,1,0.3394
0.0000,0.0008,0.0021,0.0043,0,1,0.5553
0.0096,0.0018,0.0032,0.0066,0,1,0.5424
0.0159,0.0009,0.0022,0.0090,0,1,0.4171
0.0106,0.0011,0.0024,0.0087,0,1,0.3947
0.0079,0.0009,0.0025,0.0083,0,1,0.3145
0.0186,0.0009,0.0022,0.0091,0,1,0.4137
0.0125,0.0012,0.0024,0.0088,0,1,0.4318
0.0156,0.0013,0.0026,0.0087,0,1,0.4504
0.0168,0.0016,0.0025,0.0087,0,1,0.4704
0.0041,0.0015,0.0027,0.0080,0,1,0.3201
0.0134,0.0014,0.0027,0.0089,0,1,0.4767
0.0146,0.0016,0.0027,0.0081,0,1,0.3527
0.0128,0.0012,0.0023,0.0088,0,1,0.4376
0.0116,0.0011,0.0023,0.0088,0,1,0.4155
0.0169,0.0011,0.0023,0.0089,0,1,0.4275
0.0144,0.0010,0.0023,0.0090,0,1,0.4135
0.0189,0.0011,0.0025,0.0086,0,1,0.3947
0.0083,0.0010,0.0023,0.0088,0,1,0.4121
0.0000,0.0039,0.0038,0.0072,0,1,0.4321
0.0000,0.0013,0.0055,0.0105,0,1,0.3420
0.0000,0.0008,0.0059,0.0117,0,1,0.3814
0.0000,0.0006,0.0073,0.0103,0,1,0.3364
0.0000,0.0006,0.0074,0.0105,0,1,0.3455
0.0000,0.0006,0.0068,0.0105,0,1,0.3458
0.0000,0.0006,0.0074,0.0107,0,1,0.3455
0.0000,0.0139,0.0390,0.0352,0,1,1.0224
0.0000,0.0159,0.0401,0.0400,0,1,3.7105
0.0000,0.0140,0.0437,0.0506,0,1,1.3431
0.0000,0.0151,0.0368,0.0481,0,1,1.3365
0.0000,0.0144,0.0339,0.0537,0,1,1.2629
0.0000,0.0113,0.0300,0.0406,0,1,2.0696
0.0283,0.0083,0.0218,0.0467,0,1,2.2630
0.0264,0.0102,0.0390,0.0474,0,1,4.7238
0.0000,0.0143,0.0559,0.0407,0,1,5.0992
0.0000,0.0129,0.0451,0.0354,0,1,4.4105
0.0000,0.0128,0.0384,0.0322,0,1,4.0123
0.0000,0.0208,0.0443,0.0349,0,1,3.5621
0.0000,0.0179,0.0438,0.0372,0,1,4.6631
0.0000,0.0254,0.0461,0.0309,0,1,3.8170
0.0000,0.0295,0.0529,0.0316,0,1,3.9097
0.0000,0.0277,0.0493,0.0338,0,1,4.1698
0.0000,0.0260,0.0471,0.0335,0,1,3.6577
0.0000,0.0229,0.0454,0.0288,0,1,3.4933
0.0000,0.0240,0.0453,0.0308,0,1,3.6977
0.0000,0.0226,0.0371,0.0284,0,1,3.2524
0.0000,0.0237,0.0442,0.0303,0,1,3.5914
0.0000,0.0226,0.0453,0.0328,0,1,3.9731
0.0000,0.0220,0.0464,0.0316,0,1,3.8493
0.0000,0.0221,0.0434,0.0313,0,1,3.8110
0.0000,0.0202,0.0418,0.0322,0,1,3.9060
0.0000,0.0204,0.0397,0.0326,0,1,3.9795
0.0000,0.0297,0.0430,0.0278,0,1,3.4105
0.0000,0.0231,0.0450,0.0311,0,1,3.7743
0.0000,0.0165,0.0484,0.0377,0,1,6.1103
0.0000,0.0163,0.0466,0.0336,0,1,4.1559
0.0000,0.0172,0.0520,0.0332,0,1,4.0574
0.0000,0.0140,0.0407,0.0340,0,1,3.8724
0.0000,0.0162,0.0394,0.0338,0,1,4.0457
0.0000,0.0108,0.0302,0.0341,0,1,4.3465
0.0000,0.0113,0.0341,0.0313,0,1,3.9661
0.0000,0.0109,0.0333,0.0315,0,1,3.9929
0.0000,0.0115,0.0301,0.0356,0,1,4.5612
0.0000,0.0126,0.0338,0.0319,0,1,4.0769
0.0000,0.0159,0.0296,0.0337,0,1,4.2786
0.0000,0.0148,0.0281,0.0344,0,1,4.3881
0.0000,0.0095,0.0333,0.0371,0,1,4.7330
0.0000,0.0125,0.0283,0.0399,0,1,5.1117
0.0000,0.0092,0.0348,0.0339,0,1,4.3216
0.0000,0.0105,0.0359,0.0333,0,1,4.2565
0.0000,0.0108,0.0325,0.0343,0,1,4.3968
0.0000,0.0106,0.0337,0.0336,0,1,4.3016
0.0000,0.0158,0.0406,0.0364,0,1,4.5014
0.0000,0.0148,0.0345,0.0354,0,1,4.2541
0.0000,0.0159,0.0296,0.0351,0,1,4.2933
0.0000,0.0170,0.0289,0.0375,0,1,4.5276
0.0000,0.0155,0.0311,0.0409,0,1,5.0218
0.0000,0.0141,0.0354,0.0449,0,1,5.2591
0.0000,0.0149,0.0307,0.0506,0,1,5.9951
0.0000,0.0143,0.0329,0.0434,0,1,4.8678
0.0000,0.0138,0.0350,0.0516,0,1,4.9026
0.0000,0.0147,0.0324,0.0476,0,1,5.2512
0.0000,0.0133,0.0343,0.0531,0,1,6.0107
0.0000,0.0131,0.0344,0.0533,0,1,6.0414
0.0000,0.0140,0.0351,0.0480,0,1,4.9118
0.0000,0.0131,0.0343,0.0528,0,1,5.9271
0.0000,0.0134,0.0341,0.0527,0,1,5.9646
0.0000,0.0142,0.0349,0.0511,0,1,4.8817
0.0000,0.0122,0.0231,0.0416,0,1,2.4913
0.0000,0.0133,0.0341,0.0531,0,1,6.0361
0.0000,0.0130,0.0343,0.0533,0,1,6.0208
0.0000,0.0139,0.0350,0.0494,0,1,5.4509
0.0000,0.0129,0.0344,0.0534,0,1,5.9766
0.0000,0.0134,0.0345,0.0538,0,1,5.1652
0.0000,0.0133,0.0342,0.0529,0,1,5.9643
0.0000,0.0134,0.0340,0.0526,0,1,5.9586
0.0000,0.0133,0.0344,0.0522,0,1,5.8109
0.0000,0.0130,0.0344,0.0534,0,1,6.0341
0.0000,0.0137,0.0340,0.0530,0,1,4.5164
0.0000,0.0080,0.0527,0.0456,0,1,2.7553
0.0000,0.0031,0.0415,0.0678,0,1,2.1779
0.0000,0.0018,0.0248,0.0923,0,1,2.8183
0.0000,0.0019,0.0251,0.0918,0,1,2.7153
0.0056,0.0205,0.0366,0.0297,0,1,0.9102
0.0000,0.0132,0.0347,0.0527,0,1,5.9990
0.0000,0.0134,0.0348,0.0523,0,1,5.9142
0.0000,0.0134,0.0340,0.0517,0,1,5.8533
0.0000,0.0136,0.0339,0.0527,0,1,5.9933
0.0000,0.0131,0.0342,0.0536,0,1,6.0791
0.0000,0.0133,0.0345,0.0545,0,1,5.2313
0.0000,0.0123,0.0221,0.0458,0,1,1.9422
0.0000,0.0133,0.0344,0.0516,0,1,5.7793
0.0000,0.0130,0.0342,0.0537,0,1,6.0663
0.0000,0.0132,0.0341,0.0531,0,1,5.9428
0.0000,0.0134,0.0345,0.0514,0,1,5.6865
0.0000,0.0131,0.0342,0.0534,0,1,6.0023
0.0000,0.0133,0.0342,0.0538,0,1,6.1024
